id,split,label,amount,hour,n_prior_txns,distance_km,device_age_days,prediction
txn_02160,train,legitimate,3.61,10,12,63.9,354,legitimate
txn_02161,test,legitimate,12.42,3,14,18.2,1280,legitimate
txn_02162,train,fraud,37.15,21,7,24.9,329,legitimate
txn_02163,train,legitimate,83.56,12,14,18.0,881,legitimate
txn_02164,train,legitimate,15.12,3,6,39.8,23,legitimate
txn_02165,train,legitimate,21.57,20,18,27.3,1267,legitimate
txn_02166,test,legitimate,48.56,9,13,103.4,615,legitimate
txn_02167,test,legitimate,52.49,19,17,11.8,204,legitimate
txn_02168,test,legitimate,22.72,12,15,41.9,1291,legitimate
txn_02169,train,fraud,30.98,3,12,41.9,282,legitimate
txn_02170,test,legitimate,159.21,11,16,91.5,1040,legitimate
txn_02171,train,fraud,23.52,13,8,127.2,969,legitimate
txn_02172,train,legitimate,15.73,15,10,22.4,398,legitimate
txn_02173,train,legitimate,5.17,7,14,8.0,563,legitimate
txn_02174,train,legitimate,38.85,3,9,6.7,726,legitimate
txn_02175,train,legitimate,19.63,4,10,8.4,286,legitimate
txn_02176,test,legitimate,164.93,9,15,5.8,900,legitimate
txn_02177,train,legitimate,18.31,8,9,56.4,557,legitimate
txn_02178,test,legitimate,56.29,21,15,19.9,727,legitimate
txn_02179,train,legitimate,63.38,16,11,114.1,593,legitimate
txn_02180,train,legitimate,127.58,23,10,16.5,633,legitimate
txn_02181,train,legitimate,7.05,22,19,22.4,1334,legitimate
txn_02182,train,legitimate,117.66,1,13,29.3,1405,legitimate
txn_02183,train,legitimate,25.75,2,14,19.7,646,legitimate
txn_02184,train,legitimate,22.95,1,10,13.7,110,legitimate
txn_02185,train,legitimate,18.76,7,8,95.4,1340,legitimate
txn_02186,train,legitimate,17.27,8,15,2.5,51,legitimate
txn_02187,train,legitimate,18.15,17,7,1.1,306,legitimate
txn_02188,test,legitimate,2.59,3,15,35.1,1490,legitimate
txn_02189,test,legitimate,41.87,11,13,49.0,1305,legitimate
txn_02190,test,legitimate,27.02,19,14,8.8,1379,legitimate
txn_02191,train,legitimate,10.02,9,8,15.2,1236,legitimate
txn_02192,test,legitimate,23.87,10,19,11.0,1160,legitimate
txn_02193,train,legitimate,240.66,19,10,47.6,267,legitimate
txn_02194,train,legitimate,36.86,17,10,2.3,1036,legitimate
txn_02195,train,legitimate,17.39,0,8,4.6,1150,legitimate
txn_02196,train,legitimate,135.3,5,18,26.4,1440,legitimate
txn_02197,train,legitimate,11.67,22,9,2.2,1192,legitimate
txn_02198,train,legitimate,21.86,9,13,15.1,370,legitimate
txn_02199,test,legitimate,14.79,6,13,63.4,1184,legitimate
txn_02200,train,legitimate,20.16,9,17,0.6,796,legitimate
txn_02201,train,legitimate,51.91,20,12,23.8,1348,legitimate
txn_02202,test,legitimate,44.78,19,13,7.5,744,legitimate
txn_02203,train,legitimate,12.43,20,15,52.2,682,legitimate
txn_02204,train,legitimate,22.38,22,16,94.7,811,legitimate
txn_02205,train,legitimate,27.59,20,16,73.3,737,legitimate
txn_02206,test,legitimate,17.03,8,8,13.4,818,legitimate
txn_02207,train,legitimate,24.49,14,10,13.3,378,legitimate
txn_02208,train,legitimate,12.55,9,7,17.6,1375,legitimate
txn_02209,train,legitimate,12.38,15,16,79.6,747,legitimate
txn_02210,test,legitimate,26.49,4,10,29.5,987,legitimate
txn_02211,test,legitimate,9.26,1,16,26.3,1386,legitimate
txn_02212,test,fraud,48.95,6,14,25.4,140,fraud
txn_02213,test,legitimate,20.99,10,8,33.6,943,legitimate
txn_02214,train,legitimate,10.32,21,22,11.9,412,legitimate
txn_02215,train,legitimate,13.94,15,14,0.9,1209,legitimate
txn_02216,train,legitimate,15.9,22,12,20.6,1174,legitimate
txn_02217,train,legitimate,21.67,6,9,24.3,1302,legitimate
txn_02218,test,legitimate,28.3,16,15,1.5,332,legitimate
txn_02219,train,legitimate,20.66,16,8,56.2,916,legitimate
txn_02220,train,legitimate,10.87,11,14,1.1,1211,legitimate
txn_02221,test,legitimate,102.04,13,16,26.8,828,legitimate
txn_02222,train,legitimate,61.07,8,13,24.3,47,legitimate
txn_02223,train,legitimate,28.19,16,13,41.5,317,legitimate
txn_02224,train,fraud,82.01,21,9,29.8,835,legitimate
txn_02225,test,legitimate,34.78,20,8,10.8,873,legitimate
txn_02226,train,legitimate,19.67,10,11,21.9,1391,legitimate
txn_02227,train,legitimate,27.49,8,12,0.2,929,legitimate
txn_02228,test,legitimate,337.47,0,11,24.9,900,legitimate
txn_02229,train,legitimate,66.38,14,9,49.4,73,legitimate
txn_02230,train,legitimate,69.62,7,9,9.2,855,legitimate
txn_02231,train,legitimate,17.24,1,18,17.0,6,legitimate
txn_02232,train,legitimate,45.31,7,6,33.2,1379,legitimate
txn_02233,test,legitimate,226.79,19,15,53.9,1463,legitimate
txn_02234,train,legitimate,38.27,19,13,8.7,772,legitimate
txn_02235,test,fraud,92.04,19,8,44.5,78,fraud
txn_02236,train,legitimate,85.72,12,8,6.1,1338,legitimate
txn_02237,train,legitimate,47.22,16,6,73.7,1213,legitimate
txn_02238,train,legitimate,116.67,2,15,4.7,1242,legitimate
txn_02239,train,legitimate,31.6,16,9,14.8,936,legitimate
txn_02240,test,legitimate,40.94,16,14,16.8,765,legitimate
txn_02241,test,legitimate,13.74,13,12,9.7,1252,legitimate
txn_02242,train,legitimate,327.1,21,11,28.3,1442,legitimate
txn_02243,test,legitimate,33.94,7,9,25.0,816,legitimate
txn_02244,test,legitimate,28.13,6,14,12.8,941,legitimate
txn_02245,train,legitimate,97.18,19,11,8.3,832,legitimate
txn_02246,train,fraud,20.22,1,6,72.0,658,fraud
txn_02247,test,legitimate,25.12,3,8,17.0,331,legitimate
txn_02248,test,legitimate,11.83,4,10,16.0,142,legitimate
txn_02249,test,legitimate,25.79,13,8,10.3,890,legitimate
txn_02250,train,legitimate,17.32,6,13,107.3,523,legitimate
txn_02251,train,fraud,54.83,2,11,49.0,1338,legitimate
txn_02252,train,legitimate,22.32,7,11,49.0,603,legitimate
txn_02253,train,legitimate,14.13,17,8,6.3,342,legitimate
txn_02254,test,legitimate,18.97,15,16,26.8,384,legitimate
txn_02255,train,fraud,28.87,12,10,79.0,1388,legitimate
txn_02256,test,legitimate,15.36,6,8,12.6,1030,legitimate
txn_02257,train,legitimate,62.53,15,15,47.7,376,legitimate
txn_02258,test,legitimate,48.36,14,9,13.7,805,legitimate
txn_02259,train,legitimate,29.03,4,15,0.2,963,legitimate
txn_02260,test,legitimate,7.97,8,17,0.4,1442,legitimate
txn_02261,train,legitimate,41.6,9,16,6.8,1373,legitimate
txn_02262,test,legitimate,7.32,6,13,14.6,680,legitimate
txn_02263,train,legitimate,30.17,15,10,9.5,1234,legitimate
txn_02264,train,legitimate,26.4,19,12,4.4,519,legitimate
txn_02265,train,legitimate,14.25,10,13,48.9,465,legitimate
txn_02266,test,legitimate,11.3,18,16,23.9,342,legitimate
txn_02267,test,legitimate,12.87,17,13,12.7,843,legitimate
txn_02268,test,legitimate,183.56,4,21,67.7,602,legitimate
txn_02269,train,legitimate,19.5,2,13,21.9,1190,legitimate
txn_02270,train,fraud,26.5,17,9,2.7,778,legitimate
txn_02271,test,legitimate,63.7,8,15,54.6,1470,legitimate
txn_02272,train,legitimate,37.79,1,20,43.1,288,legitimate
txn_02273,train,legitimate,70.03,2,8,10.5,1108,legitimate
txn_02274,test,legitimate,7.7,3,17,114.7,27,legitimate
txn_02275,train,legitimate,8.8,17,10,8.6,1384,legitimate
txn_02276,train,legitimate,628.46,15,14,12.8,544,legitimate
txn_02277,train,legitimate,24.2,9,14,18.3,775,legitimate
txn_02278,test,legitimate,19.05,4,15,30.7,1164,legitimate
txn_02279,train,legitimate,29.44,17,12,77.7,927,legitimate
txn_02280,test,legitimate,65.62,12,10,48.7,1100,legitimate
txn_02281,test,legitimate,7.99,18,12,80.0,380,legitimate
txn_02282,train,legitimate,33.12,10,10,1.4,699,legitimate
txn_02283,train,legitimate,24.51,0,14,12.3,590,legitimate
txn_02284,test,legitimate,48.24,17,3,16.9,331,legitimate
txn_02285,train,legitimate,29.78,14,12,84.9,529,legitimate
txn_02286,train,legitimate,15.09,4,16,72.7,208,legitimate
txn_02287,test,legitimate,10.92,19,8,6.5,1446,legitimate
txn_02288,train,legitimate,2.4,13,19,3.9,733,legitimate
txn_02289,train,legitimate,64.77,21,12,57.2,1444,legitimate
txn_02290,test,legitimate,6.11,12,18,65.1,137,legitimate
txn_02291,train,legitimate,17.07,2,7,40.4,1406,legitimate
txn_02292,train,legitimate,125.09,9,11,17.7,556,legitimate
txn_02293,train,fraud,21.61,2,9,5.5,623,legitimate
txn_02294,test,legitimate,45.41,14,8,24.2,317,legitimate
txn_02295,test,legitimate,20.55,10,8,103.3,1436,legitimate
txn_02296,train,legitimate,49.38,22,12,31.4,1085,legitimate
txn_02297,train,legitimate,25.91,18,10,100.9,965,legitimate
txn_02298,test,fraud,19.81,18,12,39.3,324,legitimate
txn_02299,train,legitimate,92.47,2,9,30.0,303,legitimate
txn_02300,train,fraud,25.03,5,11,39.9,162,fraud
txn_02301,train,legitimate,6.94,23,12,7.0,718,legitimate
txn_02302,test,legitimate,18.35,10,14,55.9,141,legitimate
txn_02303,test,legitimate,42.31,17,12,44.8,160,legitimate
txn_02304,train,legitimate,8.62,19,6,3.2,1216,legitimate
txn_02305,test,legitimate,53.67,0,20,3.0,797,legitimate
txn_02306,train,legitimate,52.6,6,11,4.3,963,legitimate
txn_02307,train,legitimate,193.91,17,11,3.7,1426,legitimate
txn_02308,train,legitimate,13.59,2,9,11.9,1007,legitimate
txn_02309,train,legitimate,47.57,10,15,20.3,624,legitimate
txn_02310,train,legitimate,5.05,9,7,11.3,662,legitimate
txn_02311,train,legitimate,16.83,4,12,26.8,567,legitimate
txn_02312,train,legitimate,27.85,17,9,14.0,1175,legitimate
txn_02313,test,legitimate,37.25,15,19,16.3,112,legitimate
txn_02314,test,legitimate,23.88,3,9,7.3,843,legitimate
txn_02315,train,legitimate,23.07,17,8,64.5,731,legitimate
txn_02316,test,legitimate,13.97,18,13,19.5,1300,legitimate
txn_02317,train,legitimate,16.41,14,16,0.1,1019,legitimate
txn_02318,test,legitimate,33.77,7,14,84.1,283,legitimate
txn_02319,test,legitimate,43.07,6,11,3.9,1388,legitimate
txn_02320,train,legitimate,46.55,13,17,23.4,1194,legitimate
txn_02321,train,legitimate,65.49,4,9,14.6,514,legitimate
txn_02322,test,legitimate,78.81,7,15,6.6,1230,legitimate
txn_02323,test,legitimate,4.46,1,9,19.5,375,legitimate
txn_02324,test,legitimate,15.25,0,12,12.5,13,legitimate
txn_02325,train,legitimate,21.55,4,12,61.4,1405,legitimate
txn_02326,train,legitimate,13.56,19,15,29.9,813,legitimate
txn_02327,train,legitimate,68.75,8,5,32.0,153,legitimate
txn_02328,test,legitimate,51.63,2,13,4.9,1284,legitimate
txn_02329,test,legitimate,22.71,8,9,4.5,546,legitimate
txn_02330,train,legitimate,28.27,15,10,25.9,1163,legitimate
txn_02331,train,fraud,108.68,1,14,7.8,732,legitimate
txn_02332,train,fraud,23.16,5,6,6.8,830,fraud
txn_02333,test,legitimate,18.61,20,6,36.8,1420,legitimate
txn_02334,train,legitimate,60.05,5,14,13.1,154,legitimate
txn_02335,test,legitimate,39.5,4,15,25.3,903,legitimate
txn_02336,train,legitimate,98.23,8,13,41.5,1058,legitimate
txn_02337,train,legitimate,35.88,1,14,5.6,1312,legitimate
txn_02338,test,legitimate,51.61,5,12,120.5,146,legitimate
txn_02339,test,legitimate,14.93,5,8,12.5,1352,legitimate
txn_02340,test,legitimate,10.23,5,11,1.5,226,legitimate
txn_02341,train,legitimate,24.95,10,8,13.3,1129,legitimate
txn_02342,train,legitimate,1.98,18,10,49.8,451,legitimate
txn_02343,test,legitimate,37.23,14,7,24.1,1187,legitimate
txn_02344,train,legitimate,63.84,20,13,20.8,889,legitimate
txn_02345,test,legitimate,27.08,1,13,104.3,306,legitimate
txn_02346,train,legitimate,20.38,5,11,29.6,1473,legitimate
txn_02347,test,legitimate,71.36,3,14,21.2,1222,legitimate
txn_02348,train,legitimate,24.17,3,8,8.2,682,legitimate
txn_02349,train,legitimate,64.4,0,17,2.7,1200,legitimate
txn_02350,train,legitimate,205.74,0,12,0.7,877,legitimate
txn_02351,train,legitimate,50.36,9,11,51.6,481,legitimate
txn_02352,train,legitimate,61.85,19,11,15.0,221,legitimate
txn_02353,test,legitimate,40.41,23,8,7.4,308,legitimate
txn_02354,test,legitimate,32.03,3,16,4.2,1489,legitimate
txn_02355,train,legitimate,32.79,18,10,22.9,400,legitimate
txn_02356,test,legitimate,26.87,8,12,57.0,667,legitimate
txn_02357,train,legitimate,71.08,20,13,1.1,1270,legitimate
txn_02358,test,legitimate,5.38,23,10,26.4,870,legitimate
txn_02359,train,legitimate,19.5,21,13,103.4,1049,legitimate
txn_02360,test,legitimate,47.24,17,9,2.3,1336,legitimate
txn_02361,train,legitimate,11.24,5,19,10.5,718,legitimate
txn_02362,train,legitimate,22.78,3,11,111.4,1120,legitimate
txn_02363,train,fraud,16.65,15,14,132.5,131,legitimate
txn_02364,train,legitimate,38.39,20,17,41.4,345,legitimate
txn_02365,train,legitimate,57.57,10,9,21.6,1340,legitimate
txn_02366,train,legitimate,101.17,22,18,14.3,522,legitimate
txn_02367,train,legitimate,40.73,8,19,3.8,17,legitimate
txn_02368,train,fraud,16.27,12,14,24.3,904,legitimate
txn_02369,test,legitimate,32.05,18,7,16.6,313,legitimate
txn_02370,test,legitimate,43.42,1,16,16.4,942,legitimate
txn_02371,test,legitimate,97.09,13,8,4.6,1353,legitimate
txn_02372,train,legitimate,3.24,8,4,46.5,1457,legitimate
txn_02373,train,legitimate,35.92,14,15,59.0,780,legitimate
txn_02374,train,legitimate,4.39,15,14,130.8,733,legitimate
txn_02375,train,legitimate,49.9,6,14,54.6,516,legitimate
txn_02376,train,legitimate,38.54,21,10,32.6,1278,legitimate
txn_02377,train,legitimate,40.6,22,14,24.7,764,legitimate
txn_02378,train,legitimate,58.7,0,12,20.5,378,legitimate
txn_02379,train,legitimate,36.41,15,11,21.5,943,legitimate
txn_02380,train,legitimate,13.58,20,16,7.5,477,legitimate
txn_02381,train,legitimate,35.24,15,15,6.2,1029,legitimate
txn_02382,train,legitimate,79.31,8,14,1.8,931,legitimate
txn_02383,train,legitimate,22.55,18,19,36.8,818,legitimate
txn_02384,train,legitimate,25.87,2,16,41.9,1358,legitimate
txn_02385,test,fraud,10.16,21,12,12.9,70,legitimate
txn_02386,train,legitimate,76.32,1,11,49.6,1031,legitimate
txn_02387,train,legitimate,15.55,4,13,5.7,239,legitimate
txn_02388,train,legitimate,12.39,17,11,8.4,54,legitimate
txn_02389,test,fraud,21.1,6,14,64.2,394,legitimate
txn_02390,train,legitimate,11.07,19,10,82.1,714,legitimate
txn_02391,train,legitimate,19.82,23,19,22.6,698,legitimate
txn_02392,train,legitimate,85.18,1,11,16.6,1272,legitimate
txn_02393,train,legitimate,53.73,16,6,39.8,865,legitimate
txn_02394,test,legitimate,98.21,0,13,6.1,1297,legitimate
txn_02395,train,legitimate,104.19,21,9,28.8,1189,legitimate
txn_02396,train,legitimate,10.71,4,13,9.3,379,legitimate
txn_02397,train,legitimate,39.86,7,5,30.6,313,legitimate
txn_02398,train,legitimate,105.42,16,13,86.0,1367,legitimate
txn_02399,train,legitimate,225.66,23,18,52.8,167,legitimate
txn_02400,train,legitimate,6.52,13,14,7.4,37,legitimate
txn_02401,test,legitimate,6.46,10,9,7.4,1248,legitimate
txn_02402,test,legitimate,39.38,0,12,4.8,1471,legitimate
txn_02403,train,legitimate,18.28,19,10,27.3,893,legitimate
txn_02404,train,legitimate,9.75,17,18,1.5,1241,legitimate
txn_02405,train,legitimate,36.21,21,11,12.5,567,legitimate
txn_02406,train,legitimate,11.86,3,13,26.7,32,legitimate
txn_02407,train,fraud,3.7,12,11,101.0,109,legitimate
txn_02408,train,legitimate,24.6,0,13,178.7,1281,legitimate
txn_02409,train,legitimate,28.34,10,11,5.4,288,legitimate
txn_02410,test,legitimate,46.2,11,10,3.2,412,legitimate
txn_02411,test,legitimate,61.69,11,11,8.7,1199,legitimate
txn_02412,train,legitimate,29.91,8,9,18.0,1403,legitimate
txn_02413,test,legitimate,20.05,3,13,34.1,781,legitimate
txn_02414,train,legitimate,13.3,2,8,3.3,1462,legitimate
txn_02415,train,legitimate,5.21,1,9,15.2,29,legitimate
txn_02416,test,legitimate,16.53,6,14,3.2,1449,legitimate
txn_02417,test,legitimate,65.05,22,11,3.4,744,legitimate
txn_02418,train,legitimate,46.75,10,5,2.9,651,legitimate
txn_02419,test,legitimate,177.97,15,12,12.8,656,legitimate
txn_02420,train,legitimate,21.7,20,14,15.8,996,legitimate
txn_02421,test,legitimate,4.57,2,17,38.5,1141,legitimate
txn_02422,train,legitimate,55.25,15,19,14.6,1448,legitimate
txn_02423,train,legitimate,67.53,14,11,28.9,141,legitimate
txn_02424,train,legitimate,8.22,19,10,27.5,1436,legitimate
txn_02425,train,legitimate,5.37,5,14,11.9,594,legitimate
txn_02426,train,legitimate,29.0,12,13,2.2,1274,legitimate
txn_02427,test,legitimate,49.44,20,14,59.2,1375,legitimate
txn_02428,train,legitimate,8.6,2,13,7.6,1114,legitimate
txn_02429,test,legitimate,18.12,8,9,26.3,1089,legitimate
txn_02430,test,legitimate,11.94,0,16,1.7,1075,legitimate
txn_02431,test,legitimate,8.1,0,9,38.0,976,legitimate
txn_02432,train,legitimate,7.12,1,8,5.7,293,legitimate
txn_02433,train,legitimate,28.6,15,20,56.7,604,legitimate
txn_02434,train,legitimate,17.53,8,6,11.9,730,legitimate
txn_02435,train,legitimate,13.18,23,23,7.8,375,legitimate
txn_02436,test,legitimate,2.07,8,9,2.0,79,legitimate
txn_02437,train,legitimate,132.62,17,10,102.3,139,legitimate
txn_02438,train,legitimate,10.15,13,13,40.7,525,legitimate
txn_02439,train,legitimate,21.92,23,6,65.3,455,legitimate
txn_02440,train,legitimate,8.43,13,19,14.4,1403,legitimate
txn_02441,train,legitimate,35.85,2,9,9.7,545,legitimate
txn_02442,test,legitimate,5.91,7,6,128.4,121,legitimate
txn_02443,train,legitimate,27.29,6,10,5.3,657,legitimate
txn_02444,train,legitimate,20.84,15,13,4.1,261,legitimate
txn_02445,train,legitimate,59.91,18,18,14.1,1260,legitimate
txn_02446,train,legitimate,8.75,1,15,141.8,54,legitimate
txn_02447,train,legitimate,13.41,11,16,25.6,645,legitimate
txn_02448,train,legitimate,19.9,21,10,2.1,533,legitimate
txn_02449,train,legitimate,183.91,4,11,62.3,968,legitimate
txn_02450,train,legitimate,6.1,13,11,24.8,1290,legitimate
txn_02451,test,legitimate,32.86,8,9,13.6,249,legitimate
txn_02452,test,legitimate,13.31,11,10,15.9,1398,legitimate
txn_02453,test,legitimate,33.48,6,17,32.0,551,legitimate
txn_02454,train,legitimate,46.4,21,15,109.1,640,legitimate
txn_02455,test,legitimate,28.43,16,10,1.2,1397,legitimate
txn_02456,train,legitimate,31.93,14,10,24.0,759,legitimate
txn_02457,test,legitimate,32.43,18,11,90.2,262,legitimate
txn_02458,train,legitimate,14.17,13,11,19.6,1106,legitimate
txn_02459,test,legitimate,20.2,17,15,11.6,165,legitimate
txn_02460,test,legitimate,5.1,21,12,14.3,900,legitimate
txn_02461,train,legitimate,17.68,16,16,21.9,111,legitimate
txn_02462,test,legitimate,11.91,1,10,10.6,905,legitimate
txn_02463,test,legitimate,19.44,17,10,10.2,5,legitimate
txn_02464,train,legitimate,50.06,4,9,7.1,887,legitimate
txn_02465,train,legitimate,35.69,22,6,44.4,221,legitimate
txn_02466,train,legitimate,38.82,8,10,14.0,66,legitimate
txn_02467,train,legitimate,71.01,6,9,11.4,131,legitimate
txn_02468,train,legitimate,2.54,22,11,3.5,1030,legitimate
txn_02469,train,legitimate,37.32,6,8,0.4,253,legitimate
txn_02470,train,legitimate,24.18,23,13,16.4,394,legitimate
txn_02471,train,legitimate,22.53,23,10,11.7,613,legitimate
txn_02472,test,legitimate,7.11,19,11,22.0,212,legitimate
txn_02473,train,legitimate,41.78,21,18,7.4,1053,legitimate
txn_02474,test,legitimate,73.96,20,16,51.2,113,legitimate
txn_02475,train,legitimate,65.92,15,13,19.0,1225,legitimate
txn_02476,train,legitimate,22.76,21,17,1.3,1133,legitimate
txn_02477,test,legitimate,45.44,19,14,17.2,859,legitimate
txn_02478,train,legitimate,59.55,0,12,50.6,1198,legitimate
txn_02479,train,legitimate,140.69,15,14,5.2,152,legitimate
txn_02480,test,legitimate,79.62,23,21,62.3,719,legitimate
txn_02481,test,legitimate,28.27,7,12,19.6,1233,legitimate
txn_02482,train,legitimate,27.01,23,9,16.3,1108,legitimate
txn_02483,train,legitimate,28.94,13,8,28.5,994,legitimate
txn_02484,train,legitimate,30.65,17,6,6.6,139,legitimate
txn_02485,train,legitimate,15.36,5,10,8.3,1244,legitimate
txn_02486,train,legitimate,51.52,10,11,4.6,482,legitimate
txn_02487,train,legitimate,12.74,2,14,3.3,1134,legitimate
txn_02488,train,legitimate,11.48,14,16,4.1,155,legitimate
txn_02489,train,legitimate,34.59,8,14,14.1,303,legitimate
txn_02490,test,legitimate,14.26,12,12,2.0,953,legitimate
txn_02491,train,legitimate,19.52,19,13,22.5,1449,legitimate
txn_02492,train,legitimate,3.4,17,11,38.3,892,legitimate
txn_02493,train,legitimate,52.59,3,11,3.9,1174,legitimate
txn_02494,train,legitimate,24.49,12,11,14.3,295,legitimate
txn_02495,train,legitimate,21.81,1,14,43.3,488,legitimate
txn_02496,train,legitimate,38.31,12,16,34.3,1043,legitimate
txn_02497,test,legitimate,30.1,5,11,29.9,1156,legitimate
txn_02498,train,legitimate,12.63,10,11,3.4,1372,legitimate
txn_02499,test,legitimate,166.82,18,13,1.3,633,legitimate
txn_02500,train,legitimate,16.01,6,11,41.3,1182,legitimate
txn_02501,test,legitimate,62.37,21,17,14.2,156,legitimate
txn_02502,test,legitimate,141.16,1,11,43.6,852,legitimate
txn_02503,test,legitimate,13.61,6,10,35.1,946,legitimate
txn_02504,train,legitimate,26.91,17,14,141.9,20,legitimate
txn_02505,train,legitimate,11.27,23,8,23.8,1490,legitimate
txn_02506,train,fraud,86.06,5,15,10.5,1190,legitimate
txn_02507,test,legitimate,17.88,11,7,2.9,996,legitimate
txn_02508,train,legitimate,8.61,2,9,7.8,1364,legitimate
txn_02509,test,fraud,110.97,16,17,39.5,1376,legitimate
txn_02510,train,legitimate,59.06,0,11,47.0,1230,legitimate
txn_02511,train,legitimate,10.54,16,11,48.8,297,legitimate
txn_02512,train,legitimate,76.08,20,14,2.4,1222,legitimate
txn_02513,test,legitimate,29.64,10,11,7.0,755,legitimate
txn_02514,train,legitimate,328.13,16,10,130.4,1461,legitimate
txn_02515,train,legitimate,126.37,20,5,22.5,452,legitimate
txn_02516,train,legitimate,14.48,3,10,1.5,1064,legitimate
txn_02517,train,legitimate,19.01,21,13,18.7,1414,legitimate
txn_02518,train,legitimate,10.65,20,9,2.9,1333,legitimate
txn_02519,train,legitimate,27.92,11,7,16.2,225,legitimate
txn_02520,train,legitimate,25.71,1,9,23.0,176,legitimate
txn_02521,train,legitimate,49.61,7,8,12.8,39,legitimate
txn_02522,train,legitimate,26.69,20,16,48.5,548,legitimate
txn_02523,train,legitimate,6.04,22,13,11.1,801,legitimate
txn_02524,train,fraud,14.54,23,10,14.1,1061,legitimate
txn_02525,test,legitimate,94.72,16,11,32.5,624,legitimate
txn_02526,train,legitimate,73.95,3,9,8.1,1376,legitimate
txn_02527,train,legitimate,21.05,8,8,1.9,320,legitimate
txn_02528,train,legitimate,21.57,2,18,9.1,739,legitimate
txn_02529,train,legitimate,20.91,3,10,70.1,1386,legitimate
txn_02530,train,fraud,32.21,14,10,2.7,695,legitimate
txn_02531,train,legitimate,4.95,9,15,23.7,436,legitimate
txn_02532,test,legitimate,57.68,2,8,6.0,317,legitimate
txn_02533,test,legitimate,13.1,10,15,29.2,355,legitimate
txn_02534,train,legitimate,28.24,7,13,13.9,509,legitimate
txn_02535,train,legitimate,2.2,19,12,7.5,1015,legitimate
txn_02536,test,legitimate,30.69,14,12,76.9,716,legitimate
txn_02537,test,legitimate,88.03,16,14,10.2,1458,legitimate
txn_02538,train,legitimate,2.91,15,12,3.9,802,legitimate
txn_02539,test,legitimate,104.63,12,9,5.5,628,legitimate
txn_02540,train,legitimate,38.52,17,17,20.8,385,legitimate
txn_02541,train,legitimate,12.19,21,14,9.8,1139,legitimate
txn_02542,train,legitimate,5.4,9,13,56.9,432,legitimate
txn_02543,train,legitimate,74.46,14,14,62.9,84,legitimate
txn_02544,train,legitimate,31.48,12,15,4.3,1144,legitimate
txn_02545,test,legitimate,43.22,20,12,40.0,1265,legitimate
txn_02546,test,legitimate,18.93,13,15,37.6,1114,legitimate
txn_02547,train,legitimate,11.46,1,6,1.8,808,legitimate
txn_02548,train,legitimate,56.33,3,16,46.9,163,legitimate
txn_02549,train,legitimate,9.86,1,16,9.6,972,legitimate
txn_02550,train,legitimate,58.02,10,15,8.3,191,legitimate
txn_02551,train,legitimate,4.97,20,14,3.2,700,legitimate
txn_02552,test,legitimate,10.14,13,13,28.3,786,legitimate
txn_02553,train,legitimate,6.13,17,10,18.7,25,legitimate
txn_02554,train,fraud,110.08,1,6,75.8,668,legitimate
txn_02555,train,legitimate,4.61,6,10,17.3,580,legitimate
txn_02556,test,legitimate,8.26,3,16,24.3,665,legitimate
txn_02557,train,legitimate,46.11,2,13,38.2,243,legitimate
txn_02558,train,fraud,39.21,18,13,16.6,778,legitimate
txn_02559,test,legitimate,199.31,1,18,23.5,270,legitimate
txn_02560,train,legitimate,142.53,8,13,33.8,935,legitimate
txn_02561,train,legitimate,44.26,7,10,0.9,1248,legitimate
txn_02562,train,legitimate,47.44,15,12,10.5,597,legitimate
txn_02563,train,legitimate,4.29,21,13,4.7,521,legitimate
txn_02564,train,legitimate,10.56,3,14,9.8,758,legitimate
txn_02565,train,legitimate,17.92,4,15,11.7,1237,legitimate
txn_02566,train,legitimate,20.7,14,12,143.4,1047,legitimate
txn_02567,test,legitimate,6.59,5,18,0.8,1147,legitimate
txn_02568,train,legitimate,10.07,4,12,19.7,509,legitimate
txn_02569,train,legitimate,10.91,19,16,9.0,1044,legitimate
txn_02570,train,legitimate,67.75,13,12,4.7,997,legitimate
txn_02571,train,legitimate,36.85,4,12,32.1,717,legitimate
txn_02572,train,legitimate,17.86,1,14,15.9,1098,legitimate
txn_02573,train,legitimate,18.84,5,13,31.9,101,legitimate
txn_02574,train,fraud,41.61,7,8,65.9,44,legitimate
txn_02575,train,legitimate,12.59,17,17,69.6,1226,legitimate
txn_02576,train,legitimate,19.06,16,19,29.9,1372,legitimate
txn_02577,train,legitimate,4.73,20,14,16.6,42,legitimate
txn_02578,test,legitimate,46.54,13,16,21.6,1354,legitimate
txn_02579,train,legitimate,61.5,22,10,7.9,574,legitimate
txn_02580,train,legitimate,34.68,18,10,23.5,330,legitimate
txn_02581,train,legitimate,38.72,1,13,17.5,1329,legitimate
txn_02582,train,legitimate,34.78,3,11,1.2,1436,legitimate
txn_02583,test,legitimate,172.81,7,15,18.5,1131,legitimate
txn_02584,train,legitimate,29.8,1,6,10.7,1176,legitimate
txn_02585,train,legitimate,6.92,14,17,109.8,872,legitimate
txn_02586,train,legitimate,8.99,10,13,3.6,500,legitimate
txn_02587,train,legitimate,48.44,7,7,37.8,945,legitimate
txn_02588,test,legitimate,68.02,16,15,18.8,521,legitimate
txn_02589,train,legitimate,51.25,17,12,46.4,1401,legitimate
txn_02590,test,legitimate,54.76,5,9,2.8,661,legitimate
txn_02591,test,legitimate,29.3,5,11,9.4,1158,legitimate
